City,Country,Latitude,Longitude,Time,Day/Night,Temperature,Feels Like,Humidity,Pressure,Condition,Cloud Cover,Visibility_km,Wind Speed Km/H,Wind Degree,Wind Direction,Precipitation_mm,Will_it_rain,UV Index
Tirur,India,10.9,75.9167,2026-06-19 01:01,Night,24.2,18.7,91,1010.0,Patchy rain nearby,71,10.0,7.9,339,NNW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-06-19 03:41,Night,24.6,19.2,91,1009.0,Patchy rain nearby,87,10.0,7.2,309,NW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-06-19 07:14,Day,25.2,20.4,89,1011.0,Light rain shower,83,10.0,6.1,340,NNW,0.18,1,0.4
Tirur,India,10.9,75.9167,2026-06-19 12:39,Day,29.7,33.2,65,1010.0,Partly Cloudy,29,10.0,11.9,294,WNW,0.0,0,9.8
Tirur,India,10.9,75.9167,2026-06-19 17:38,Day,26.0,24.2,84,1010.0,Patchy rain nearby,77,10.0,7.2,326,NNW,0.01,1,0.4
Tirur,India,10.9,75.9167,2026-06-19 21:36,Night,26.3,25.8,86,1011.0,Partly Cloudy,49,10.0,4.7,295,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-20 00:26,Night,26.2,25.5,85,1010.0,Patchy rain nearby,88,10.0,3.6,261,W,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-06-20 02:10,Night,25.7,23.0,86,1010.0,Partly Cloudy,39,10.0,3.6,278,W,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-20 03:35,Night,25.5,22.5,86,1010.0,Partly Cloudy,42,10.0,3.6,297,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-20 05:40,Night,25.2,21.0,87,1010.0,Partly Cloudy,33,10.0,3.6,347,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-20 10:46,Day,28.9,32.6,70,1012.0,Partly Cloudy,44,10.0,3.6,191,SSW,0.0,0,7.3
Tirur,India,10.9,75.9167,2026-06-20 14:49,Day,29.5,33.0,65,1010.0,Sunny,23,10.0,11.5,264,W,0.0,0,7.7
Tirur,India,10.9,75.9167,2026-06-20 17:27,Day,28.2,31.3,71,1009.0,Sunny,12,10.0,11.5,265,W,0.0,0,0.7
Tirur,India,10.9,75.9167,2026-06-20 19:53,Night,26.6,27.6,80,1011.0,Clear,18,10.0,6.5,260,W,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-20 21:50,Night,26.6,27.5,88,1011.0,Patchy rain nearby,74,9.0,8.6,210,SSW,0.35,1,0.0
Tirur,India,10.9,75.9167,2026-06-20 23:44,Night,26.2,25.4,88,1012.0,Patchy rain nearby,88,10.0,6.5,205,SSW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 01:46,Night,26.0,24.7,88,1010.0,Patchy light drizzle,88,5.0,5.8,184,S,0.16,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 03:40,Night,25.9,23.8,88,1010.0,Patchy rain nearby,58,10.0,5.0,188,S,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 05:39,Night,25.6,22.8,88,1010.0,Patchy rain nearby,61,10.0,3.6,136,SE,0.12,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 11:34,Day,29.2,33.7,73,1011.0,Patchy rain nearby,72,10.0,7.2,223,SW,0.13,1,9.8
Tirur,India,10.9,75.9167,2026-06-21 16:01,Day,29.2,33.7,72,1008.0,Patchy light drizzle,87,5.0,14.8,219,SW,0.45,1,4.6
Tirur,India,10.9,75.9167,2026-06-21 18:38,Day,26.6,27.5,85,1010.0,Light rain shower,73,10.0,14.8,258,W,2.08,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 21:24,Night,25.7,21.8,89,1012.0,Light rain,90,9.0,13.0,290,WNW,2.29,1,0.0
Tirur,India,10.9,75.9167,2026-06-21 23:11,Night,25.7,21.7,89,1011.0,Light rain shower,71,10.0,13.7,303,NW,2.39,1,0.0
Tirur,India,10.9,75.9167,2026-06-22 01:15,Night,25.2,19.8,91,1010.0,Moderate rain,79,7.0,11.9,311,NW,2.84,1,0.0
Tirur,India,10.9,75.9167,2026-06-22 02:46,Night,25.5,22.7,87,1010.0,Partly Cloudy,33,10.0,3.6,283,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-06-22 04:46,Night,25.3,21.8,88,1010.0,Patchy rain nearby,73,10.0,3.6,205,SSW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-06-22 10:11,Day,28.9,33.0,72,1012.0,Light rain shower,61,10.0,5.8,242,WSW,0.26,1,8.6
